ORIGIN_MUNICIPIO,ORIGIN_COMUNA,ORIGIN_TIME,o_lat,o_long,DESTINATION_MUNICIPIO,DESTINATION_COMUNA,DESTINATION_TIME,d_lat,d_long,TRANSPORT_MODE_S1,TRIP_PURPOSE,ORIGIN_CLUSTER,DESTINATION_CLUSTER
Medellin,San Javier,04:45:00,6.256839597,-75.6162831,Medellin,La Candelaria,05:25:00,6.255330998,-75.5624718,Moto (Conductor),Trabajo,0,220
Medellin,La Candelaria,18:00:00,6.249347592,-75.57980465,Medellin,San Javier,19:10:00,6.257381145,-75.62264414,Moto (Conductor),Casa,0,0
Medellin,San Javier,06:30:00,6.250007082,-75.62505832,Medellin,Manrique,07:00:00,6.269735299,-75.55359375,Moto (Conductor),Trabajo,0,0
Medellin,Manrique,17:30:00,6.285239509,-75.55144403,Medellin,San Javier,18:45:00,6.270612464,-75.61211317,Moto (Conductor),Casa,0,0
Medellin,La Candelaria,17:30:00,6.242775455,-75.57256247,Medellin,Belen,18:00:00,6.235611405,-75.58524488,Moto (Conductor),Estudio,0,0
Medellin,San Javier,05:00:00,6.269343294,-75.6156632,Medellin,El Poblado,05:50:00,6.197145789,-75.56813481,Moto (Conductor),Trabajo,0,-1
Medellin,El Poblado,16:30:00,6.181471871,-75.57012789,Medellin,San Javier,16:35:00,6.251718853,-75.62237973,Moto (Conductor),Estudio,8,0
Medellin,Corregimiento San Cristobal,07:30:00,6.280573054,-75.67752898,Medellin,La America,07:50:00,6.254821279,-75.60696121,Moto (Conductor),Alguien,-1,0
Medellin,La America,08:00:00,6.253048025,-75.60644429,Medellin,Aranjuez,08:30:00,6.287012159,-75.56080534,Moto (Conductor),Trabajo,0,0
Medellin,Aranjuez,18:00:00,6.285943002,-75.56481001,Medellin,Corregimiento San Cristobal,19:00:00,6.278769426,-75.67177687,Moto (Conductor),Casa,0,-1
Medellin,Corregimiento San Cristobal,07:00:00,6.296353225,-75.60022915,Medellin,La America,07:30:00,6.244558902,-75.60912275,Moto (Acompa?±ante),Trabajo,-1,0
Medellin,Corregimiento San Cristobal,07:00:00,6.273898428,-75.6595518,Medellin,La America,07:30:00,6.246205308,-75.61487743,Moto (Acompa?±ante),Recreacion,-1,0
Medellin,Corregimiento San Cristobal,07:10:00,6.319031938,-75.64668387,Medellin,Corregimiento San Cristobal,07:30:00,6.265105045,-75.64338349,Moto (Conductor),Alguien,-1,-1
Medellin,Corregimiento San Cristobal,17:00:00,6.28526652,-75.65783628,Medellin,Corregimiento San Cristobal,18:00:00,6.262709753,-75.66729128,Moto (Conductor),Casa,-1,-1
Medellin,Corregimiento San Cristobal,07:10:00,6.28922223,-75.66250444,Medellin,Corregimiento San Cristobal,07:30:00,6.278023173,-75.63971479,Moto (Acompa?±ante),Trabajo,-1,-1
Medellin,Corregimiento San Cristobal,07:10:00,6.304681313,-75.62798851,Medellin,Corregimiento San Cristobal,07:30:00,6.295528811,-75.6422486,Moto (Acompa?±ante),Estudio,-1,-1
Medellin,Robledo,16:40:00,6.278252365,-75.61576033,Medellin,Corregimiento San Cristobal,17:10:00,6.315568986,-75.66964558,Moto (Conductor),Casa,0,-1
Medellin,Corregimiento San Cristobal,06:30:00,6.268240836,-75.67512353,Medellin,La Candelaria,07:30:00,6.224762964,-75.56530893,Moto (Conductor),Trabajo,-1,0
Medellin,La Candelaria,20:00:00,6.23123064,-75.56913457,Medellin,Corregimiento San Cristobal,21:00:00,6.268112301,-75.65425508,Moto (Conductor),Casa,103,-1
Medellin,San Javier,17:00:00,6.249033021,-75.63078126,Medellin,San Javier,17:10:00,6.249952174,-75.63162495,Moto (Conductor),Diligencia,0,0
Medellin,San Javier,17:20:00,6.269631398,-75.6150974,Medellin,San Javier,17:22:00,6.258319946,-75.61600786,Moto (Conductor),Casa,0,0
Medellin,San Javier,07:30:00,6.260686133,-75.604171,Medellin,La Candelaria,08:00:00,6.247857351,-75.57589854,Moto (Conductor),Trabajo,0,203
Medellin,La Candelaria,18:00:00,6.251042144,-75.56149411,Medellin,San Javier,18:20:00,6.259888808,-75.62923543,Moto (Conductor),Casa,102,-1
Medellin,San Javier,05:30:00,6.269953984,-75.60903837,Medellin,El Poblado,06:00:00,6.182789876,-75.56779323,Moto (Conductor),Trabajo,0,-1
Medellin,El Poblado,18:00:00,6.190500443,-75.56301106,Medellin,San Javier,18:30:00,6.248938263,-75.61857668,Moto (Conductor),Estudio,1,0
Medellin,San Javier,04:50:00,6.263049458,-75.61522342,Medellin,Laureles-Estadio,05:10:00,6.264334419,-75.59063722,Moto (Conductor),Trabajo,0,0
Medellin,Laureles-Estadio,17:00:00,6.240608765,-75.59592968,Medellin,San Javier,17:30:00,6.262210563,-75.61959341,Moto (Conductor),Casa,0,0
Medellin,Corregimiento San Cristobal,07:00:00,6.276172556,-75.63425436,Medellin,La America,07:30:00,6.257916837,-75.61109005,Moto (Conductor),Alguien,-1,0
Medellin,La Candelaria,12:00:00,6.247716748,-75.5710198,Medellin,Corregimiento San Cristobal,12:30:00,6.294673018,-75.60727985,Moto (Conductor),Casa,0,-1
Medellin,Corregimiento San Cristobal,07:10:00,6.262630774,-75.64729595,Medellin,La America,07:30:00,6.257661067,-75.60347583,Moto (Acompa?±ante),Estudio,-1,0
Medellin,Corregimiento San Cristobal,05:30:00,6.295828749,-75.61080817,Medellin,Guayabal,06:00:00,6.228297893,-75.58360321,Moto (Conductor),Trabajo,-1,0
Medellin,Corregimiento San Cristobal,07:22:00,6.259035393,-75.64643296,Medellin,Laureles-Estadio,07:55:00,6.242908582,-75.58064121,Moto (Conductor),Trabajo,-1,0
Medellin,San Javier,09:00:00,6.269336308,-75.59894142,Medellin,Belen,09:20:00,6.218805411,-75.60430139,Moto (Conductor),Trabajo,0,0
Medellin,Corregimiento San Cristobal,06:00:00,6.268497047,-75.62328925,Medellin,El Poblado,07:00:00,6.190666891,-75.58024126,Moto (Conductor),Trabajo,-1,-1
Medellin,El Poblado,17:00:00,6.220633553,-75.57297727,Medellin,Corregimiento San Cristobal,17:40:00,6.257325739,-75.6625428,Moto (Conductor),Casa,-1,-1
Medellin,Corregimiento San Cristobal,06:00:00,6.305385413,-75.66089457,Medellin,San Javier,06:30:00,6.245493103,-75.63201794,Moto (Acompa?±ante),Estudio,-1,0
Medellin,La Candelaria,17:45:00,6.245241087,-75.56774745,Medellin,San Javier,18:20:00,6.269691876,-75.61375631,Moto (Conductor),Casa,108,224
Medellin,San Javier,16:00:00,6.258320732,-75.6099086,Medellin,Buenos Aires,16:30:00,6.238011125,-75.55321869,Moto (Acompa?±ante),Diligencia,0,0
Medellin,Buenos Aires,19:30:00,6.23731423,-75.55537237,Medellin,San Javier,20:10:00,6.264749273,-75.60565894,Moto (Acompa?±ante),Casa,-1,0
Medellin,San Javier,07:00:00,6.256104006,-75.62583089,Medellin,El Poblado,08:00:00,6.203878179,-75.55373714,Moto (Conductor),Estudio,0,1
Medellin,El Poblado,15:00:00,6.203637698,-75.5567729,Medellin,San Javier,15:30:00,6.256630352,-75.61918363,Moto (Conductor),Casa,1,0
Medellin,San Javier,16:00:00,6.270845352,-75.60065889,Medellin,El Poblado,16:30:00,6.221709176,-75.5761703,Moto (Conductor),Estudio,0,0
Medellin,El Poblado,22:00:00,6.181143442,-75.56112276,Medellin,San Javier,22:30:00,6.246042007,-75.62720811,Moto (Conductor),Casa,-1,0
Medellin,San Javier,08:00:00,6.2673938,-75.61776147,Medellin,La Candelaria,08:30:00,6.228529448,-75.57043131,Moto (Conductor),Trabajo,0,212
Medellin,La Candelaria,17:10:00,6.257577563,-75.56964787,Medellin,San Javier,17:30:00,6.260381952,-75.62193098,Moto (Conductor),Casa,116,0
Medellin,San Javier,17:45:00,6.259444418,-75.62658059,Medellin,La America,19:00:00,6.253290443,-75.60539924,Moto (Acompa?±ante),Estudio,0,0
Medellin,La America,21:00:00,6.268034069,-75.60362784,Medellin,San Javier,21:30:00,6.244669815,-75.63804337,Moto (Acompa?±ante),Casa,0,-1
Medellin,Corregimiento San Cristobal,06:15:00,6.282977914,-75.66294922,Medellin,La Candelaria,07:00:00,6.242536725,-75.56196497,Moto (Conductor),Estudio,-1,214
Medellin,Corregimiento San Cristobal,06:15:00,6.30184332,-75.60333916,Medellin,La Candelaria,07:00:00,6.235123905,-75.56490207,Moto (Acompa?±ante),Estudio,-1,204
Medellin,La Candelaria,17:00:00,6.238065857,-75.5632899,Medellin,Corregimiento San Cristobal,17:45:00,6.263711097,-75.6626391,Moto (Acompa?±ante),Casa,104,-1
Medellin,Corregimiento San Cristobal,07:50:00,6.283521859,-75.66783754,Medellin,Aranjuez,08:20:00,6.287255651,-75.55615877,Moto (Conductor),Alguien,-1,225
Medellin,Aranjuez,17:00:00,6.273559258,-75.56296726,Medellin,Corregimiento San Cristobal,17:40:00,6.270429636,-75.64003663,Moto (Conductor),Casa,0,-1
Medellin,San Javier,06:00:00,6.271104033,-75.60080049,Medellin,La America,06:20:00,6.255183534,-75.60000641,Moto (Acompa?±ante),Estudio,0,0
Medellin,La America,12:35:00,6.255998229,-75.60490994,Medellin,San Javier,13:15:00,6.247772604,-75.61777043,Moto (Acompa?±ante),Casa,0,0
Medellin,San Javier,12:00:00,6.252373902,-75.62081388,Medellin,La America,12:20:00,6.258948002,-75.59817823,Moto (Acompa?±ante),Estudio,0,0
Medellin,La America,18:35:00,6.248671386,-75.61170989,Medellin,San Javier,19:00:00,6.245614502,-75.63046113,Moto (Acompa?±ante),Casa,0,0
Medellin,San Javier,09:45:00,6.249571838,-75.62082489,Medellin,Laureles-Estadio,09:55:00,6.249248598,-75.58867244,Moto (Conductor),Trabajo,0,0
Medellin,Laureles-Estadio,12:00:00,6.248657953,-75.58486924,Medellin,San Javier,12:15:00,6.250767869,-75.62550727,Moto (Conductor),Casa,0,0
Medellin,Corregimiento San Cristobal,05:15:00,6.292503537,-75.66729227,Medellin,Aranjuez,06:00:00,6.27791831,-75.56301497,Moto (Conductor),Estudio,-1,0
Medellin,Aranjuez,14:00:00,6.273483976,-75.55993091,Medellin,Corregimiento San Cristobal,14:45:00,6.261464323,-75.65278456,Moto (Conductor),Casa,0,-1
Medellin,San Javier,06:00:00,6.270359375,-75.61400455,Medellin,El Poblado,07:00:00,6.225389698,-75.56990027,Moto (Conductor),Trabajo,0,0
Medellin,El Poblado,16:00:00,6.188316784,-75.55424327,Medellin,San Javier,17:00:00,6.251990494,-75.62770235,Moto (Conductor),Casa,1,0
Medellin,San Javier,06:35:00,6.267775201,-75.60784935,Medellin,Laureles-Estadio,07:00:00,6.247435137,-75.5999639,Moto (Conductor),Alguien,0,0
Medellin,Laureles-Estadio,07:05:00,6.24094256,-75.58814166,Medellin,San Javier,07:25:00,6.266794844,-75.6097603,Moto (Conductor),Casa,0,0
Medellin,San Javier,12:30:00,6.243302393,-75.61844936,Medellin,La America,13:00:00,6.249874744,-75.60940082,Moto (Conductor),Alguien,0,0
Medellin,La America,14:30:00,6.241463481,-75.61658884,Medellin,San Javier,14:50:00,6.264823566,-75.61706414,Moto (Conductor),Casa,0,0
Medellin,San Javier,17:00:00,6.254627871,-75.62208708,Medellin,Laureles-Estadio,17:25:00,6.261173233,-75.59372397,Moto (Conductor),Alguien,0,0
Medellin,Laureles-Estadio,17:30:00,6.262834158,-75.58944223,Medellin,San Javier,18:05:00,6.245125205,-75.63397803,Moto (Conductor),Casa,105,0
Medellin,San Javier,12:30:00,6.25554706,-75.6291634,Medellin,La America,13:00:00,6.253358879,-75.60053307,Moto (Acompa?±ante),Salud,0,0
Medellin,La America,14:30:00,6.262115846,-75.59712629,Medellin,San Javier,14:50:00,6.242890954,-75.62058679,Moto (Acompa?±ante),Casa,0,0
Medellin,San Javier,06:35:00,6.270876422,-75.60674753,Medellin,Laureles-Estadio,07:00:00,6.242642482,-75.60592341,Moto (Acompa?±ante),Trabajo,0,0
Medellin,Laureles-Estadio,17:30:00,6.258046711,-75.58433528,Medellin,San Javier,18:05:00,6.240457978,-75.62152067,Moto (Acompa?±ante),Casa,0,0
Medellin,Corregimiento San Cristobal,04:45:00,6.311236788,-75.62406157,Medellin,La Candelaria,06:00:00,6.231183085,-75.56711507,Moto (Conductor),Trabajo,-1,0
Medellin,La Candelaria,17:30:00,6.249530955,-75.55794401,Medellin,Corregimiento San Cristobal,18:15:00,6.302156326,-75.6064857,Moto (Conductor),Casa,110,-1
Medellin,Corregimiento San Cristobal,06:35:00,6.265145962,-75.63827959,Medellin,La Candelaria,07:00:00,6.261076645,-75.5601107,Moto (Conductor),Trabajo,-1,207
Medellin,La Candelaria,18:00:00,6.245190487,-75.55993286,Medellin,Corregimiento San Cristobal,18:30:00,6.316525439,-75.66470074,Moto (Conductor),Casa,0,-1
Medellin,Corregimiento San Cristobal,06:00:00,6.276179436,-75.63004869,Medellin,La Candelaria,06:40:00,6.255494304,-75.57350765,Moto (Conductor),Trabajo,-1,200
Medellin,La Candelaria,19:00:00,6.261238488,-75.56632534,Medellin,Corregimiento San Cristobal,20:00:00,6.265512877,-75.6582275,Moto (Conductor),Casa,106,-1
Medellin,Corregimiento San Cristobal,09:00:00,6.27386184,-75.66515076,Medellin,La America,09:20:00,6.244968064,-75.61056245,Moto (Acompa?±ante),Diligencia,-1,0
Medellin,La America,14:20:00,6.268515952,-75.60241853,Medellin,San Javier,14:30:00,6.251212007,-75.62766506,Moto (Acompa?±ante),Otro,0,0
Medellin,San Javier,14:45:00,6.249190224,-75.62264639,Medellin,San Javier,15:10:00,6.255157786,-75.62439727,Moto (Acompa?±ante),Casa,0,0
Medellin,San Javier,06:30:00,6.262697351,-75.60569473,Medellin,Robledo,07:00:00,6.274819291,-75.5979071,Moto (Conductor),Alguien,0,0
Medellin,Robledo,07:10:00,6.282183956,-75.624409,Medellin,San Javier,07:30:00,6.262637109,-75.62058377,Moto (Conductor),Casa,-1,0
Medellin,San Javier,14:00:00,6.260942557,-75.61330581,Medellin,La America,14:10:00,6.249585093,-75.60321131,Moto (Conductor),Diligencia,0,0
Medellin,La America,14:20:00,6.250256132,-75.60706527,Medellin,San Javier,14:30:00,6.258762081,-75.60695012,Moto (Conductor),Alguien,0,0
Medellin,San Javier,14:45:00,6.260152116,-75.62441518,Medellin,San Javier,15:10:00,6.259440441,-75.6226667,Moto (Conductor),Casa,0,0
Medellin,Robledo,05:30:00,6.26681693,-75.58097738,Medellin,La Candelaria,06:30:00,6.260473454,-75.57348808,Moto (Conductor),Trabajo,0,0
Medellin,La Candelaria,18:00:00,6.261329463,-75.5656447,Medellin,Robledo,19:00:00,6.277102629,-75.61551117,Moto (Conductor),Casa,106,0
Medellin,Robledo,05:30:00,6.274782791,-75.58085996,Medellin,El Poblado,06:30:00,6.186048373,-75.57624527,Moto (Conductor),Trabajo,0,4
Medellin,El Poblado,16:00:00,6.217880339,-75.56701325,Medellin,Robledo,17:15:00,6.280308052,-75.61472508,Moto (Conductor),Casa,-1,0
Medellin,San Javier,04:30:00,6.255074094,-75.62345229,Medellin,Buenos Aires,05:00:00,6.238500764,-75.55522696,Moto (Conductor),Trabajo,0,0
Medellin,Buenos Aires,15:00:00,6.215897625,-75.56150897,Medellin,San Javier,15:45:00,6.258003547,-75.61704898,Moto (Conductor),Casa,1,0
Medellin,Corregimiento San Cristobal,06:30:00,6.270539863,-75.64103069,Medellin,El Poblado,07:00:00,6.19636676,-75.56989581,Moto (Conductor),Trabajo,-1,-1
Medellin,El Poblado,16:00:00,6.19167792,-75.56070555,Medellin,Corregimiento San Cristobal,16:30:00,6.299347572,-75.62402494,Moto (Conductor),Casa,1,-1
Medellin,Corregimiento San Cristobal,06:15:00,6.299958794,-75.66131303,Medellin,Castilla,07:00:00,6.305827404,-75.57119941,Moto (Conductor),Trabajo,-1,0
Medellin,Castilla,20:30:00,6.293663076,-75.57362611,Medellin,Corregimiento San Cristobal,21:15:00,6.285813535,-75.66499292,Moto (Conductor),Casa,0,-1
Medellin,Corregimiento San Cristobal,10:00:00,6.316458458,-75.6402304,Medellin,Aranjuez,10:40:00,6.278728216,-75.56436702,Moto (Conductor),Trabajo,-1,0
Medellin,Aranjuez,17:00:00,6.285545006,-75.55376563,Medellin,Corregimiento San Cristobal,17:40:00,6.31176863,-75.61723372,Moto (Conductor),Casa,0,-1
Medellin,Corregimiento San Cristobal,05:00:00,6.316578697,-75.64811194,Medellin,San Javier,05:30:00,6.24292396,-75.62162801,Moto (Conductor),Trabajo,-1,0
Medellin,San Javier,18:10:00,6.261335155,-75.62366971,Medellin,Corregimiento San Cristobal,18:40:00,6.304190989,-75.58423889,Moto (Conductor),Casa,0,0
Medellin,San Javier,07:30:00,6.244712204,-75.62102974,Medellin,Aranjuez,08:00:00,6.274927258,-75.56441292,Moto (Conductor),Trabajo,0,0
Medellin,Aranjuez,17:00:00,6.265661007,-75.5575868,Medellin,San Javier,17:30:00,6.256407376,-75.61312526,Moto (Conductor),Casa,0,0
Medellin,Corregimiento San Cristobal,08:40:00,6.329388648,-75.6511259,Medellin,Corregimiento San Cristobal,09:00:00,6.310999071,-75.60820074,Moto (Conductor),Trabajo,-1,-1
Medellin,Corregimiento San Cristobal,17:00:00,6.289207059,-75.61344015,Medellin,Corregimiento San Cristobal,17:20:00,6.325769677,-75.64585615,Moto (Conductor),Casa,-1,-1
Medellin,Corregimiento San Cristobal,08:40:00,6.309354777,-75.65762935,Medellin,Corregimiento San Cristobal,09:00:00,6.26705516,-75.66420954,Moto (Conductor),Trabajo,-1,-1
Medellin,Corregimiento San Cristobal,17:00:00,6.311662134,-75.63656919,Medellin,Corregimiento San Cristobal,17:20:00,6.279194232,-75.67987605,Moto (Conductor),Casa,-1,-1
Medellin,Corregimiento San Cristobal,06:00:00,6.278542988,-75.63133643,Medellin,Guayabal,07:00:00,6.230270811,-75.58917188,Moto (Conductor),Trabajo,-1,0
Medellin,Guayabal,15:30:00,6.212606314,-75.58504547,Medellin,Corregimiento San Cristobal,16:30:00,6.279493569,-75.63485568,Moto (Conductor),Casa,0,-1
Medellin,Guayabal,12:00:00,6.219675004,-75.58094761,Medellin,Corregimiento San Cristobal,12:30:00,6.253904554,-75.63921985,Moto (Conductor),Casa,0,-1
Medellin,Guayabal,20:00:00,6.229491493,-75.58368791,Medellin,Corregimiento San Cristobal,20:30:00,6.320326441,-75.636606,Moto (Conductor),Casa,0,-1
Medellin,Robledo,12:00:00,6.281727069,-75.60168302,Medellin,Corregimiento San Cristobal,12:30:00,6.285513449,-75.65235444,Moto (Conductor),Casa,0,-1
Medellin,Corregimiento San Cristobal,05:40:00,6.271651319,-75.6246809,Medellin,El Poblado,06:00:00,6.190224757,-75.55563018,Moto (Conductor),Trabajo,-1,1
Medellin,El Poblado,17:30:00,6.207852973,-75.55703128,Medellin,Corregimiento San Cristobal,18:30:00,6.269520864,-75.63652345,Moto (Conductor),Casa,1,-1
Medellin,San Javier,06:20:00,6.255571743,-75.62310548,Medellin,Belen,07:00:00,6.218644962,-75.59987489,Moto (Conductor),Trabajo,0,0
Medellin,Belen,17:00:00,6.232340707,-75.61009459,Medellin,San Javier,17:45:00,6.260285402,-75.61918958,Moto (Conductor),Casa,0,0
Medellin,Robledo,06:00:00,6.282940861,-75.57879413,Medellin,Belen,06:40:00,6.208939761,-75.60573398,Moto (Conductor),Trabajo,0,0
Medellin,Belen,17:00:00,6.213609999,-75.60049286,Medellin,Robledo,18:50:00,6.278183307,-75.60786124,Moto (Conductor),Casa,0,0
Medellin,Corregimiento San Cristobal,06:15:00,6.270319495,-75.63796636,Medellin,Robledo,06:45:00,6.286648232,-75.59924391,Moto (Acompa?±ante),Estudio,-1,0
Medellin,San Javier,06:30:00,6.2628017,-75.61459122,Medellin,San Javier,06:45:00,6.267341468,-75.61906788,Moto (Conductor),Trabajo,0,0
Medellin,San Javier,12:30:00,6.266128666,-75.61692815,Medellin,San Javier,12:45:00,6.241997359,-75.62119858,Moto (Conductor),Casa,0,0
Medellin,San Javier,13:30:00,6.269534605,-75.615595,Medellin,San Javier,13:45:00,6.259033381,-75.62636829,Moto (Conductor),Trabajo,0,-1
Medellin,San Javier,18:15:00,6.250612762,-75.61755142,Medellin,San Javier,18:30:00,6.251311427,-75.62919992,Moto (Conductor),Casa,0,0
Medellin,Corregimiento San Cristobal,07:00:00,6.263781177,-75.65513436,Medellin,La Candelaria,08:00:00,6.248100381,-75.57526657,Moto (Conductor),Trabajo,-1,203
Medellin,La Candelaria,17:00:00,6.239986574,-75.56925225,Medellin,Corregimiento San Cristobal,18:00:00,6.301633372,-75.60863478,Moto (Conductor),Casa,0,-1
Medellin,Robledo,05:40:00,6.276529794,-75.613992,Medellin,San Javier,05:55:00,6.246818958,-75.62793032,Moto (Conductor),Trabajo,0,0
Medellin,San Javier,18:00:00,6.256566025,-75.61241352,Medellin,Robledo,18:30:00,6.289156097,-75.58866322,Moto (Conductor),Casa,0,0
Medellin,Corregimiento San Cristobal,08:20:00,6.265030345,-75.62403273,Medellin,Laureles-Estadio,09:00:00,6.250350922,-75.58211283,Moto (Conductor),Trabajo,-1,0
Medellin,Laureles-Estadio,16:30:00,6.2474929,-75.6009533,Medellin,Corregimiento San Cristobal,17:00:00,6.281520206,-75.63356358,Moto (Conductor),Casa,0,-1
Medellin,Corregimiento San Cristobal,04:00:00,6.271622367,-75.66416439,Medellin,Castilla,06:00:00,6.302398414,-75.55860173,Moto (Conductor),Trabajo,-1,0
Medellin,Corregimiento San Cristobal,05:30:00,6.267406073,-75.62360344,Medellin,La Candelaria,06:00:00,6.234904155,-75.56874919,Moto (Acompa?±ante),Estudio,-1,0
Medellin,La Candelaria,12:30:00,6.249197617,-75.57544411,Medellin,Corregimiento San Cristobal,13:00:00,6.283845069,-75.61055376,Moto (Acompa?±ante),Casa,0,-1
Medellin,Corregimiento San Cristobal,04:00:00,6.27819954,-75.64147342,Medellin,El Poblado,05:00:00,6.181588766,-75.55887204,Moto (Conductor),Trabajo,-1,1
Medellin,El Poblado,16:30:00,6.214858414,-75.57613041,Medellin,Corregimiento San Cristobal,17:30:00,6.307576161,-75.63745555,Moto (Conductor),Casa,0,-1
Medellin,Corregimiento San Cristobal,06:25:00,6.25549621,-75.66770253,Medellin,La Candelaria,07:00:00,6.235073416,-75.56459938,Moto (Conductor),Trabajo,-1,204
Medellin,La Candelaria,14:00:00,6.258158674,-75.56960649,Medellin,La Candelaria,14:10:00,6.248792388,-75.56818692,Moto (Conductor),Compras,116,205
Medellin,La Candelaria,14:30:00,6.240032823,-75.57645717,Medellin,La Candelaria,14:40:00,6.252739012,-75.57110811,Moto (Conductor),Trabajo,0,200
Medellin,La Candelaria,19:00:00,6.240667888,-75.56413843,Medellin,Corregimiento San Cristobal,19:35:00,6.308693637,-75.6699841,Moto (Conductor),Casa,0,-1
Medellin,Corregimiento San Cristobal,07:10:00,6.303799665,-75.66393698,Medellin,Corregimiento San Cristobal,07:15:00,6.320491874,-75.66474143,Moto (Conductor),Trabajo,-1,-1
Medellin,Corregimiento San Cristobal,15:00:00,6.305914483,-75.59885546,Medellin,Corregimiento San Cristobal,15:15:00,6.31780993,-75.64702015,Moto (Conductor),Casa,-1,-1
Medellin,Corregimiento San Cristobal,06:40:00,6.263777529,-75.66809364,Medellin,Robledo,07:00:00,6.275325845,-75.59858745,Moto (Conductor),Trabajo,-1,0
Medellin,Robledo,17:00:00,6.281400737,-75.59560702,Medellin,Corregimiento San Cristobal,17:30:00,6.311237557,-75.63727233,Moto (Conductor),Casa,0,-1
Medellin,La Candelaria,13:00:00,6.260860998,-75.5695855,Medellin,Robledo,13:30:00,6.292721941,-75.5898176,Moto (Conductor),Estudio,0,0
Medellin,Corregimiento San Cristobal,07:30:00,6.318721722,-75.65949718,Medellin,El Poblado,08:00:00,6.187015304,-75.5558152,Moto (Conductor),Trabajo,-1,1
Medellin,Corregimiento San Cristobal,06:30:00,6.327246584,-75.65394548,Medellin,Corregimiento San Cristobal,06:40:00,6.255607418,-75.66769193,Moto (Conductor),Trabajo,-1,-1
Medellin,Corregimiento San Cristobal,12:00:00,6.255702279,-75.63769744,Medellin,Corregimiento San Cristobal,12:30:00,6.302880408,-75.65104059,Moto (Conductor),Almuerzo,-1,-1
Medellin,Corregimiento San Cristobal,13:30:00,6.303573027,-75.63400085,Medellin,Corregimiento San Cristobal,13:40:00,6.313078259,-75.62588189,Moto (Conductor),Trabajo,-1,-1
Medellin,Corregimiento San Cristobal,17:30:00,6.295536545,-75.65274832,Medellin,Corregimiento San Cristobal,17:40:00,6.305979622,-75.65635001,Moto (Conductor),Casa,-1,-1
