,municipio_o,comuna_o,hora_o,municipio_d,comuna_d,hora_d,motivo_viaje,modo_tte,o_long,o_lat,d_long,d_lat
5385,Medellin,La America,07:20:00,Medellin,La Candelaria,07:50:00,Trabajo,Moto (Conductor),-75.61195417,6.248941085,-75.55657895,6.245740117
5386,Medellin,La Candelaria,17:00:00,Medellin,La America,18:00:00,Casa,Moto (Conductor),-75.57596315,6.256299827,-75.61781317,6.251987509
5387,Medellin,Laureles-Estadio,05:10:00,Medellin,Guayabal,05:15:00,Trabajo,Moto (Conductor),-75.58735291,6.262210382,-75.58569905,6.22010017
5388,Medellin,Guayabal,14:00:00,Medellin,Laureles-Estadio,14:20:00,Casa,Moto (Conductor),-75.58622314,6.2303562,-75.59449849,6.242788302
5389,Medellin,San Javier,05:00:00,Medellin,Aranjuez,05:45:00,Estudio,Moto (Conductor),-75.60899607,6.262491144,-75.55884546,6.288389547
5390,Medellin,Aranjuez,15:30:00,Medellin,Buenos Aires,15:50:00,Trabajo,Moto (Conductor),-75.56801476,6.27063854,-75.56328603,6.235262155
5391,Medellin,Buenos Aires,23:30:00,Medellin,San Javier,23:59:00,Casa,Moto (Conductor),-75.56484209,6.231092029,-75.6284279,6.261480698
5392,Medellin,San Javier,06:30:00,Medellin,La Candelaria,07:00:00,Trabajo,Moto (Acompa?帶nte),-75.6025536,6.272293692,-75.56794755,6.236771037
5393,Medellin,San Javier,06:30:00,Sabaneta,Urbana Sabaneta,07:30:00,Trabajo,Moto (Conductor),-75.6280689,6.252690326,-75.62783732,6.145540709
5394,Sabaneta,Urbana Sabaneta,17:00:00,Medellin,La Candelaria,18:00:00,Estudio,Moto (Conductor),-75.62102456,6.128138533,-75.56926801,6.252540901
5395,Medellin,La Candelaria,21:00:00,Medellin,San Javier,21:30:00,Casa,Moto (Conductor),-75.56338764,6.25629408,-75.59936419,6.272247974
5396,Medellin,La America,07:00:00,Medellin,Guayabal,07:10:00,Trabajo,Moto (Acompa?帶nte),-75.60312472,6.247628059,-75.58529434,6.216925238
5397,Medellin,Guayabal,09:30:00,Medellin,La America,09:40:00,Casa,Moto (Acompa?帶nte),-75.58642408,6.200683751,-75.60371877,6.251898186
5398,Medellin,La America,11:50:00,Medellin,Laureles-Estadio,12:10:00,Trabajo,Moto (Acompa?帶nte),-75.60988423,6.250838138,-75.58969168,6.253533758
5399,Medellin,Laureles-Estadio,13:30:00,Medellin,La America,13:50:00,Casa,Moto (Acompa?帶nte),-75.5949365,6.239751756,-75.60064471,6.257483852
5400,Medellin,La America,17:20:00,Medellin,La Candelaria,17:30:00,Recreacion,Moto (Acompa?帶nte),-75.60275194,6.263659224,-75.57643473,6.254889722
5401,Medellin,La Candelaria,19:00:00,Medellin,La America,19:10:00,Casa,Moto (Acompa?帶nte),-75.56335373,6.241851242,-75.60804771,6.254859384
5402,Medellin,San Javier,05:30:00,Medellin,La Candelaria,06:00:00,Estudio,Moto (Conductor),-75.62134504,6.259361777,-75.5691828,6.243934807
5403,Medellin,La Candelaria,09:00:00,Envigado,Zona 09,09:30:00,Trabajo,Moto (Conductor),-75.57664019,6.246685424,-75.56228727,6.127149652
5404,Envigado,Zona 09,18:00:00,Medellin,San Javier,18:30:00,Casa,Moto (Conductor),-75.49060754,6.172336799,-75.60590014,6.275148127
5405,Medellin,La America,05:10:00,Itagui,Itagui-Comuna 04,06:00:00,Trabajo,Moto (Conductor),-75.60882863,6.244378968,-75.59498943,6.184363902
5406,Itagui,Itagui-Comuna 04,15:00:00,Medellin,La Candelaria,15:20:00,Trabajo,Moto (Conductor),-75.62481899,6.193348074,-75.55977681,6.259798071
5407,Medellin,La Candelaria,17:20:00,Medellin,La America,18:00:00,Casa,Moto (Conductor),-75.57123989,6.233755423,-75.59853662,6.25678669
5408,Medellin,San Javier,06:50:00,Medellin,San Javier,07:00:00,Trabajo,Moto (Conductor),-75.61702719,6.266789757,-75.61237565,6.267033386
5409,Medellin,San Javier,17:00:00,Medellin,San Javier,17:15:00,Casa,Moto (Conductor),-75.62125558,6.256968073,-75.62042143,6.253906735
5410,Medellin,La America,05:30:00,Medellin,Buenos Aires,06:00:00,Trabajo,Moto (Conductor),-75.61740911,6.241375318,-75.54950688,6.235689814
5411,Medellin,Buenos Aires,17:30:00,Medellin,La America,18:30:00,Casa,Moto (Conductor),-75.5463976,6.238412322,-75.60276163,6.253709074
5412,Medellin,La America,06:00:00,Medellin,El Poblado,06:30:00,Trabajo,Moto (Conductor),-75.61264231,6.24360673,-75.56433693,6.200302911
5413,Medellin,El Poblado,15:00:00,Medellin,La America,15:25:00,Casa,Moto (Conductor),-75.56766911,6.204503469,-75.60844423,6.249406035
5414,Medellin,La America,06:40:00,Medellin,Laureles-Estadio,06:55:00,Trabajo,Moto (Conductor),-75.6035613,6.255824707,-75.59128849,6.262294362
5415,Medellin,Laureles-Estadio,17:00:00,Medellin,La America,17:15:00,Casa,Moto (Conductor),-75.58690484,6.263670354,-75.60369798,6.268215355
5416,Medellin,San Javier,06:00:00,Sabaneta,Urbana Sabaneta,07:00:00,Trabajo,Moto (Acompa?帶nte),-75.62396815,6.250982521,-75.62694114,6.138638537
5417,Sabaneta,Urbana Sabaneta,17:00:00,Medellin,San Javier,18:00:00,Casa,Moto (Acompa?帶nte),-75.59801157,6.123461117,-75.62427273,6.250629695
5418,Medellin,San Javier,06:30:00,La Estrella,Urbana La Estrella,07:20:00,Trabajo,Moto (Conductor),-75.63200202,6.250466547,-75.64487707,6.134735574
5419,La Estrella,Urbana La Estrella,17:10:00,Medellin,San Javier,18:00:00,Casa,Moto (Conductor),-75.63261433,6.12712666,-75.60924516,6.258659811
5420,Medellin,Laureles-Estadio,14:00:00,Medellin,San Javier,14:40:00,Casa,Moto (Conductor),-75.60117066,6.239283095,-75.61334273,6.269228796
5421,Medellin,San Javier,18:10:00,Medellin,Laureles-Estadio,18:40:00,Trabajo,Moto (Conductor),-75.61987738,6.248776681,-75.59311379,6.256786818
5422,Medellin,San Javier,05:45:00,Itagui,Itagui-Comuna 01,06:20:00,Trabajo,Moto (Conductor),-75.62522972,6.248959507,-75.62872465,6.181436594
5423,Itagui,Itagui-Comuna 01,16:00:00,Medellin,San Javier,16:30:00,Casa,Moto (Conductor),-75.64137816,6.172102488,-75.5963341,6.272295397
5424,Medellin,San Javier,05:00:00,Medellin,El Poblado,05:30:00,Trabajo,Moto (Conductor),-75.60911615,6.265471496,-75.5577616,6.180598879
5425,Medellin,El Poblado,14:00:00,Medellin,San Javier,14:30:00,Casa,Moto (Conductor),-75.57380073,6.202335377,-75.62383901,6.259566232
5426,Medellin,San Javier,05:30:00,Itagui,Itagui-Comuna 01,06:30:00,Trabajo,Moto (Conductor),-75.61379328,6.265973988,-75.60561273,6.165541984
5427,Itagui,Itagui-Comuna 01,19:00:00,Medellin,San Javier,20:00:00,Casa,Moto (Conductor),-75.63275389,6.177730457,-75.61989749,6.244640542
5428,Medellin,San Javier,05:30:00,Medellin,La America,06:00:00,Estudio,Moto (Acompa?帶nte),-75.62517863,6.259922936,-75.60842184,6.251082477
5429,Medellin,San Javier,19:35:00,Medellin,San Javier,20:00:00,Casa,Moto (Acompa?帶nte),-75.61486599,6.255579212,-75.61722492,6.269626081
5430,Medellin,San Javier,08:00:00,Medellin,San Javier,08:05:00,Alguien,Moto (Conductor),-75.62466587,6.250693514,-75.6196841,6.252193573
5431,Medellin,San Javier,08:10:00,Medellin,San Javier,08:15:00,Casa,Moto (Conductor),-75.61408689,6.262672174,-75.60700446,6.258862047
5432,Medellin,San Javier,15:55:00,Medellin,San Javier,16:00:00,Alguien,Moto (Conductor),-75.62781017,6.255841303,-75.62906662,6.246706183
5433,Medellin,San Javier,16:05:00,Medellin,San Javier,16:10:00,Casa,Moto (Conductor),-75.62213866,6.25256553,-75.62675825,6.261524062
5434,Medellin,San Javier,08:00:00,Medellin,San Javier,08:05:00,Estudio,Moto (Acompa?帶nte),-75.62377187,6.254153072,-75.6248964,6.256750284
5435,Medellin,San Javier,08:00:00,Medellin,San Javier,08:05:00,Estudio,Moto (Acompa?帶nte),-75.63227148,6.246105962,-75.62429694,6.256086457
5436,Medellin,San Javier,15:55:00,Medellin,San Javier,16:00:00,Casa,Moto (Acompa?帶nte),-75.61893036,6.256548545,-75.60375115,6.260095057
5437,Medellin,San Javier,04:30:00,Medellin,Corregimiento Santa Elena,05:00:00,Trabajo,Moto (Conductor),-75.61123341,6.263727595,-75.49767492,6.22714655
5438,Medellin,Corregimiento Santa Elena,20:00:00,Medellin,San Javier,20:30:00,Casa,Moto (Conductor),-75.5209639,6.199076406,-75.61742205,6.266629941
5439,Medellin,La America,07:30:00,Medellin,Laureles-Estadio,07:55:00,Trabajo,Moto (Conductor),-75.60466622,6.249611899,-75.58349424,6.249524363
5440,Medellin,Laureles-Estadio,16:00:00,Medellin,La America,16:30:00,Casa,Moto (Conductor),-75.60249098,6.239699014,-75.60443429,6.26562183
5441,Medellin,La America,19:00:00,Medellin,El Poblado,19:30:00,Alguien,Moto (Conductor),-75.60253469,6.255770339,-75.5701641,6.203643304
5442,Medellin,El Poblado,20:30:00,Medellin,La America,21:00:00,Casa,Moto (Conductor),-75.57467062,6.22573662,-75.59660198,6.253039232
5443,Medellin,San Javier,06:00:00,Medellin,Guayabal,07:00:00,Alguien,Moto (Conductor),-75.61630628,6.250461376,-75.59266361,6.195292909
5444,Medellin,Guayabal,07:10:00,Medellin,San Javier,08:00:00,Casa,Moto (Conductor),-75.59178465,6.223463646,-75.62209732,6.258068231
5445,Medellin,San Javier,17:00:00,Medellin,Guayabal,18:00:00,Alguien,Moto (Conductor),-75.60422369,6.274354165,-75.58748766,6.23042542
5446,Medellin,Guayabal,18:10:00,Medellin,San Javier,19:00:00,Casa,Moto (Conductor),-75.58854334,6.213133588,-75.61466624,6.262053778
5447,Medellin,San Javier,06:00:00,Medellin,Guayabal,07:00:00,Trabajo,Moto (Acompa?帶nte),-75.61763025,6.242552826,-75.59074189,6.2069189
5448,Medellin,Guayabal,18:00:00,Medellin,San Javier,19:00:00,Casa,Moto (Acompa?帶nte),-75.59053825,6.220708667,-75.6203995,6.261352311
5449,Medellin,La America,08:30:00,Itagui,Itagui-Comuna 02,09:00:00,Trabajo,Moto (Conductor),-75.60168666,6.267387185,-75.62733768,6.170408679
5450,Itagui,Itagui-Comuna 02,17:00:00,Medellin,La America,17:30:00,Casa,Moto (Conductor),-75.60141499,6.197243549,-75.61509136,6.247937867
5451,Medellin,San Javier,08:45:00,Medellin,Laureles-Estadio,09:00:00,Alguien,Moto (Conductor),-75.61784756,6.258763912,-75.60054728,6.243738336
5452,Medellin,Laureles-Estadio,09:05:00,Medellin,La Candelaria,09:30:00,Diligencia,Moto (Conductor),-75.59519352,6.262015513,-75.57438787,6.234709517
5453,Medellin,La Candelaria,10:00:00,Medellin,Laureles-Estadio,10:30:00,Diligencia,Moto (Conductor),-75.5668063,6.242908887,-75.58266216,6.246152977
5454,Medellin,Laureles-Estadio,10:50:00,Medellin,San Javier,11:15:00,Casa,Moto (Conductor),-75.59036657,6.251399737,-75.60529763,6.268862225
5455,Medellin,San Javier,18:45:00,Medellin,Laureles-Estadio,19:00:00,Alguien,Moto (Conductor),-75.62517158,6.256586682,-75.59325473,6.246107193
5456,Medellin,Laureles-Estadio,19:05:00,Medellin,San Javier,19:35:00,Casa,Moto (Conductor),-75.57830163,6.256742497,-75.62680187,6.249301125
5457,Medellin,San Javier,08:45:00,Medellin,Laureles-Estadio,09:00:00,Trabajo,Moto (Acompa?帶nte),-75.62841104,6.251991643,-75.60213533,6.246650004
5458,Medellin,Laureles-Estadio,19:00:00,Medellin,San Javier,19:30:00,Casa,Moto (Acompa?帶nte),-75.59629086,6.240671664,-75.62493107,6.25191612
5459,Medellin,San Javier,06:00:00,Medellin,Laureles-Estadio,07:00:00,Trabajo,Moto (Acompa?帶nte),-75.61757658,6.265095747,-75.58686606,6.26284938
5460,Medellin,San Javier,04:30:00,Medellin,El Poblado,06:00:00,Trabajo,Moto (Acompa?帶nte),-75.60831543,6.262518065,-75.56090337,6.189888337
5461,Medellin,San Javier,09:00:00,Copacabana,Rural Copacabana,09:45:00,Trabajo,Moto (Acompa?帶nte),-75.60953169,6.259112365,-75.51299786,6.32361906
5462,Copacabana,Rural Copacabana,17:10:00,Medellin,San Javier,18:00:00,Casa,Moto (Acompa?帶nte),-75.50451442,6.313465363,-75.61727312,6.258640313
5463,Medellin,Villa Hermosa,07:15:00,Medellin,La Candelaria,07:55:00,Trabajo,Moto (Conductor),-75.52978757,6.235961701,-75.56185436,6.25775774
5464,Medellin,Villa Hermosa,07:15:00,Medellin,La Candelaria,07:45:00,Trabajo,Moto (Acompa?帶nte),-75.53772011,6.251413415,-75.56479446,6.248541698
5465,Medellin,La Candelaria,19:15:00,Medellin,Villa Hermosa,19:45:00,Casa,Moto (Acompa?帶nte),-75.56708731,6.240070375,-75.5388556,6.248638748
5466,Medellin,San Javier,06:45:00,Medellin,La Candelaria,07:00:00,Trabajo,Moto (Conductor),-75.62857094,6.254639325,-75.56694353,6.260971844
5467,Medellin,La Candelaria,17:30:00,Medellin,San Javier,17:45:00,Casa,Moto (Conductor),-75.55882736,6.248259373,-75.63070738,6.257341049
5468,Medellin,San Javier,07:00:00,Medellin,Aranjuez,07:30:00,Trabajo,Moto (Conductor),-75.62009274,6.259366651,-75.56131027,6.281893201
5469,Medellin,Aranjuez,17:30:00,Medellin,La Candelaria,18:00:00,Estudio,Moto (Conductor),-75.56477413,6.279858422,-75.57067226,6.248019209
5470,Medellin,La Candelaria,21:45:00,Medellin,San Javier,22:30:00,Casa,Moto (Conductor),-75.57434245,6.25215677,-75.60276163,6.273606978
5471,Medellin,San Javier,06:00:00,Medellin,Robledo,06:15:00,Trabajo,Moto (Conductor),-75.63644743,6.248813076,-75.59622693,6.28176889
5472,Medellin,Robledo,10:30:00,Medellin,San Javier,11:00:00,Casa,Moto (Conductor),-75.59755152,6.275232141,-75.60568765,6.26363842
5473,Medellin,San Javier,13:00:00,Medellin,Guayabal,14:00:00,Estudio,Moto (Conductor),-75.63310034,6.249797905,-75.59013463,6.20874305
5474,Medellin,Guayabal,21:30:00,Medellin,San Javier,22:30:00,Alguien,Moto (Conductor),-75.59516344,6.209813351,-75.62061569,6.257540631
5475,Medellin,Laureles-Estadio,17:40:00,Medellin,San Javier,17:45:00,Casa,Moto (Acompa?帶nte),-75.58412766,6.24279024,-75.62614749,6.258685633
5476,Medellin,Laureles-Estadio,17:50:00,Medellin,San Javier,18:15:00,Casa,Moto (Conductor),-75.58671753,6.250495348,-75.60889512,6.266057171
5477,Medellin,Villa Hermosa,12:30:00,Medellin,Buenos Aires,12:45:00,Trabajo,Moto (Acompa?帶nte),-75.54178343,6.255908099,-75.55593502,6.220927138
5478,Medellin,Buenos Aires,21:30:00,Medellin,Villa Hermosa,22:00:00,Casa,Moto (Acompa?帶nte),-75.54558186,6.238112417,-75.54174876,6.252491316
5479,Medellin,San Javier,06:00:00,Medellin,La Candelaria,06:20:00,Trabajo,Moto (Conductor),-75.60769539,6.264064609,-75.57587597,6.255468147
5480,Medellin,Robledo,22:00:00,Medellin,San Javier,22:20:00,Casa,Moto (Conductor),-75.57790036,6.2789543,-75.60637094,6.271919467
5481,Medellin,La America,05:50:00,Medellin,Aranjuez,07:00:00,Trabajo,Moto (Conductor),-75.61066819,6.243079773,-75.56095663,6.285777104
5482,Medellin,Aranjuez,15:00:00,Medellin,La America,16:00:00,Casa,Moto (Conductor),-75.57088841,6.268004209,-75.60793908,6.245548253
5483,Medellin,La Candelaria,17:00:00,Medellin,La Candelaria,18:00:00,Recreacion,Moto (Acompa?帶nte),-75.56810174,6.241344519,-75.57128369,6.234189728
5484,Medellin,El Poblado,07:45:00,Medellin,El Poblado,08:15:00,Trabajo,Moto (Conductor),-75.54798719,6.213035603,-75.5592182,6.213887854
5485,Medellin,El Poblado,12:30:00,Medellin,El Poblado,13:00:00,Almuerzo,Moto (Conductor),-75.57928299,6.193020998,-75.57066126,6.196931856
5486,Medellin,El Poblado,14:00:00,Medellin,El Poblado,14:30:00,Trabajo,Moto (Conductor),-75.55762251,6.192074703,-75.56153975,6.185260326
5487,Medellin,El Poblado,19:00:00,Medellin,El Poblado,19:35:00,Casa,Moto (Conductor),-75.55636756,6.197339658,-75.57961273,6.185780059
5488,Copacabana,Rural Copacabana,06:30:00,Girardota,Urbana Girardota,06:40:00,Trabajo,Moto (Conductor),-75.48803895,6.390158042,-75.4220041,6.392086521
5489,Girardota,Urbana Girardota,17:30:00,Copacabana,Rural Copacabana,17:40:00,Casa,Moto (Conductor),-75.42649213,6.398292911,-75.49150933,6.366568439
5490,Medellin,Villa Hermosa,06:20:00,Medellin,Guayabal,07:00:00,Trabajo,Moto (Acompa?帶nte),-75.54542199,6.255281862,-75.58912504,6.228379603
5491,Medellin,Guayabal,17:30:00,Medellin,Villa Hermosa,18:30:00,Casa,Moto (Acompa?帶nte),-75.58145535,6.22889399,-75.55313752,6.257443356
5492,Medellin,San Javier,06:15:00,Medellin,La Candelaria,06:55:00,Trabajo,Moto (Conductor),-75.60279369,6.273590198,-75.57345215,6.249669017
5493,Medellin,La Candelaria,18:35:00,Medellin,San Javier,19:00:00,Casa,Moto (Conductor),-75.56966518,6.24900957,-75.60273354,6.273693707
5494,Medellin,La America,12:40:00,Medellin,Laureles-Estadio,12:55:00,Trabajo,Moto (Conductor),-75.60793941,6.252359171,-75.60019276,6.24666663
5495,Medellin,Laureles-Estadio,20:00:00,Medellin,La America,20:20:00,Casa,Moto (Conductor),-75.60182451,6.241550352,-75.60476193,6.255382382
5496,Medellin,La America,21:00:00,Medellin,Buenos Aires,21:30:00,Recreacion,Moto (Conductor),-75.61320882,6.251832849,-75.56124838,6.228963782
5497,Medellin,Buenos Aires,23:00:00,Medellin,La America,23:30:00,Casa,Moto (Conductor),-75.56338956,6.224163183,-75.59803092,6.268839687
5498,Medellin,La America,06:00:00,Medellin,Belen,06:30:00,Trabajo,Moto (Conductor),-75.61217279,6.246390998,-75.59947602,6.235433871
5499,Medellin,Belen,15:00:00,Medellin,La America,15:30:00,Casa,Moto (Conductor),-75.59944584,6.205572709,-75.59884711,6.269065927
5500,Medellin,Villa Hermosa,06:00:00,Medellin,La Candelaria,06:30:00,Casa,Moto (Conductor),-75.55337399,6.254169596,-75.56833857,6.251233942
5501,Medellin,La Candelaria,17:00:00,Medellin,Villa Hermosa,17:30:00,Trabajo,Moto (Conductor),-75.57154251,6.252295565,-75.54449831,6.257279987
5502,Medellin,Belen,22:00:00,Medellin,Villa Hermosa,23:00:00,Casa,Moto (Conductor),-75.59458147,6.217344812,-75.53418053,6.233060185
5503,Medellin,Villa Hermosa,05:30:00,Medellin,Laureles-Estadio,06:00:00,Casa,Moto (Conductor),-75.54068808,6.24822293,-75.59026728,6.248238108
5504,Medellin,Laureles-Estadio,16:15:00,Medellin,Villa Hermosa,17:10:00,Trabajo,Moto (Conductor),-75.58706751,6.264147977,-75.55190251,6.243649761
5505,Medellin,Villa Hermosa,12:00:00,Medellin,El Poblado,12:05:00,Estudio,Moto (Acompa?帶nte),-75.55060202,6.25835528,-75.56780241,6.209135333
5506,Medellin,Villa Hermosa,07:30:00,Medellin,La Candelaria,08:00:00,Trabajo,Moto (Conductor),-75.5399818,6.248338606,-75.55682039,6.246512508
5507,Medellin,La Candelaria,18:00:00,Medellin,Villa Hermosa,18:30:00,Casa,Moto (Conductor),-75.57274868,6.238649992,-75.53358683,6.238559782
5508,Envigado,Zona 04,09:00:00,Medellin,Laureles-Estadio,09:30:00,Trabajo,Moto (Conductor),-75.53836837,6.152679727,-75.60577899,6.24023739
5509,Medellin,Laureles-Estadio,17:30:00,Envigado,Zona 04,18:00:00,Casa,Moto (Conductor),-75.59011193,6.251428489,-75.55595128,6.146188031
5510,Medellin,Villa Hermosa,12:20:00,Medellin,La Candelaria,12:30:00,Casa,Moto (Conductor),-75.52775,6.231639585,-75.56313903,6.247734977
5511,Medellin,La Candelaria,14:30:00,Medellin,Villa Hermosa,15:00:00,Casa,Moto (Conductor),-75.57393724,6.245943178,-75.53895389,6.235283854
5512,Medellin,San Javier,06:20:00,Medellin,Belen,06:35:00,Alguien,Moto (Conductor),-75.6254113,6.246104125,-75.5957009,6.230354141
5513,Medellin,Belen,06:38:00,Medellin,El Poblado,07:00:00,Trabajo,Moto (Conductor),-75.59189957,6.224222947,-75.55664335,6.179594799
5514,Medellin,El Poblado,17:00:00,Medellin,San Javier,17:30:00,Casa,Moto (Conductor),-75.56435988,6.207008006,-75.61648632,6.257871881
5515,Medellin,San Javier,06:20:00,Medellin,Belen,06:35:00,Trabajo,Moto (Acompa?帶nte),-75.63768262,6.247665564,-75.60727468,6.219489599
5516,Medellin,Villa Hermosa,07:30:00,Medellin,La Candelaria,08:00:00,Trabajo,Moto (Conductor),-75.53124251,6.236067944,-75.56980162,6.259834182
5517,Medellin,La Candelaria,18:00:00,Medellin,Villa Hermosa,19:00:00,Casa,Moto (Conductor),-75.57536016,6.237548347,-75.53722081,6.244258191
5518,Envigado,Zona 05,06:31:00,Envigado,Zona 07,07:15:00,Trabajo,Moto (Conductor),-75.54204821,6.128977586,-75.5310737,6.147702241
5519,Medellin,Villa Hermosa,06:00:00,Medellin,Belen,06:35:00,Trabajo,Moto (Conductor),-75.53306089,6.232328554,-75.60197272,6.225610451
5520,Medellin,Belen,14:00:00,Medellin,Villa Hermosa,14:40:00,Casa,Moto (Conductor),-75.59552325,6.22273666,-75.55943711,6.256202792
5521,Medellin,Manrique,10:30:00,Medellin,Corregimiento Santa Elena,11:00:00,Trabajo,Moto (Conductor),-75.53512497,6.268482021,-75.49423658,6.263132837
5522,Medellin,Corregimiento Santa Elena,19:30:00,Medellin,Manrique,20:00:00,Casa,Moto (Conductor),-75.49636188,6.282774376,-75.54096995,6.27366084
5523,Medellin,Manrique,10:30:00,Medellin,Corregimiento Santa Elena,11:00:00,Trabajo,Moto (Acompa?帶nte),-75.54754713,6.27202124,-75.54562919,6.209412864
5524,Medellin,Corregimiento Santa Elena,19:30:00,Medellin,Manrique,20:00:00,Casa,Moto (Acompa?帶nte),-75.54974398,6.21566236,-75.54180543,6.281269338
5525,Medellin,Manrique,08:00:00,Medellin,Manrique,08:05:00,Estudio,Moto (Acompa?帶nte),-75.55278942,6.26721894,-75.54641316,6.264440501
5526,Medellin,Manrique,15:45:00,Medellin,Manrique,16:00:00,Casa,Moto (Acompa?帶nte),-75.54348922,6.285156841,-75.55224155,6.277558781
5527,Medellin,Manrique,08:00:00,Medellin,Manrique,08:05:00,Alguien,Moto (Conductor),-75.55093344,6.265988292,-75.5396271,6.263216286
5528,Medellin,Manrique,08:10:00,Medellin,Manrique,08:15:00,Casa,Moto (Conductor),-75.5377453,6.28383686,-75.54873345,6.269543397
5529,Medellin,Villa Hermosa,06:30:00,Medellin,La Candelaria,07:00:00,Trabajo,Moto (Conductor),-75.54949793,6.252701346,-75.56263527,6.257362702
5530,Medellin,La Candelaria,15:00:00,Medellin,Villa Hermosa,15:30:00,Casa,Moto (Conductor),-75.5672476,6.232874372,-75.5422477,6.253882581
5531,Medellin,Villa Hermosa,17:00:00,Medellin,Villa Hermosa,18:30:00,Recreacion,Moto (Conductor),-75.53302903,6.238576354,-75.55173384,6.243507623
5532,Medellin,Villa Hermosa,18:35:00,Medellin,Villa Hermosa,18:45:00,Casa,Moto (Conductor),-75.54469621,6.241903781,-75.53242078,6.239089934
5533,Medellin,Villa Hermosa,07:10:00,Itagui,Itagui-Comuna 02,08:00:00,Trabajo,Moto (Conductor),-75.55589646,6.252921011,-75.60916438,6.170093131
5534,Itagui,Itagui-Comuna 02,18:00:00,Medellin,Villa Hermosa,19:15:00,Casa,Moto (Conductor),-75.63741656,6.172796707,-75.53602388,6.248800085
5535,Medellin,Villa Hermosa,06:30:00,Envigado,Zona 02,07:10:00,Trabajo,Moto (Conductor),-75.54660327,6.243306575,-75.52432768,6.170895575
5536,Envigado,Zona 02,18:00:00,Medellin,Villa Hermosa,19:00:00,Casa,Moto (Conductor),-75.59871613,6.151283084,-75.54740647,6.251391921
5537,Medellin,Villa Hermosa,07:00:00,Itagui,Itagui-Comuna 01,07:55:00,Trabajo,Moto (Conductor),-75.55335957,6.256476884,-75.63144304,6.166531535
5538,Itagui,Itagui-Comuna 01,17:00:00,Medellin,Villa Hermosa,18:00:00,Casa,Moto (Conductor),-75.59177372,6.189757306,-75.54449734,6.239900486
5539,Medellin,San Javier,06:50:00,Medellin,Guayabal,07:00:00,Trabajo,Moto (Conductor),-75.60387462,6.274129911,-75.58736985,6.202967197
5540,Medellin,Guayabal,17:00:00,Medellin,San Javier,17:40:00,Casa,Moto (Conductor),-75.58484185,6.22867891,-75.60569357,6.264985454
5541,Medellin,Villa Hermosa,15:00:00,Medellin,El Poblado,15:45:00,Estudio,Moto (Conductor),-75.54592417,6.240718449,-75.57582666,6.217493599
5542,Medellin,El Poblado,22:00:00,Medellin,Villa Hermosa,22:30:00,Casa,Moto (Conductor),-75.57885627,6.192679896,-75.54500819,6.240967732
5543,Medellin,Villa Hermosa,04:30:00,Envigado,Zona 08,05:00:00,Trabajo,Moto (Conductor),-75.54839942,6.242236652,-75.56258131,6.176169972
5544,Envigado,Zona 08,17:00:00,Medellin,Villa Hermosa,17:30:00,Casa,Moto (Conductor),-75.5540789,6.175439306,-75.54282619,6.24598939
5545,Medellin,Villa Hermosa,06:00:00,Itagui,Itagui-Comuna 04,06:50:00,Trabajo,Moto (Conductor),-75.5388844,6.252666454,-75.61500645,6.175949936
5546,Itagui,Itagui-Comuna 04,17:00:00,Medellin,Villa Hermosa,18:00:00,Casa,Moto (Conductor),-75.63466947,6.17733047,-75.53198657,6.233313877
5547,Medellin,Villa Hermosa,10:30:00,Medellin,La Candelaria,11:30:00,Trabajo,Moto (Conductor),-75.52899172,6.240475781,-75.55857512,6.24613258
5548,Medellin,La Candelaria,18:30:00,Medellin,Villa Hermosa,18:55:00,Casa,Moto (Conductor),-75.57323003,6.240763034,-75.52896442,6.231301312
5549,Medellin,Villa Hermosa,06:00:00,Medellin,La Candelaria,06:20:00,Diligencia,Moto (Conductor),-75.54642404,6.248310087,-75.55976077,6.247780927
5550,Medellin,La Candelaria,18:40:00,Medellin,Villa Hermosa,19:00:00,Casa,Moto (Conductor),-75.57689129,6.245630113,-75.525756,6.231758419
5551,Medellin,Villa Hermosa,10:00:00,Medellin,La America,10:30:00,Trabajo,Moto (Conductor),-75.54397373,6.242181439,-75.60679775,6.255803098
5552,Medellin,La America,14:00:00,Medellin,Villa Hermosa,14:30:00,Casa,Moto (Conductor),-75.60065598,6.255680547,-75.54187138,6.253125975
5553,Medellin,Villa Hermosa,12:50:00,Medellin,La Candelaria,13:00:00,Estudio,Moto (Acompa?帶nte),-75.5453644,6.242625035,-75.56470635,6.259463024
5554,Medellin,La Candelaria,18:00:00,Medellin,Villa Hermosa,18:15:00,Casa,Moto (Acompa?帶nte),-75.56694848,6.236232108,-75.54297083,6.245446036
5555,Medellin,Villa Hermosa,09:00:00,Itagui,Itagui-Comuna 01,09:40:00,Trabajo,Moto (Conductor),-75.55957393,6.255722429,-75.61776985,6.16331713
5556,Itagui,Itagui-Comuna 01,11:00:00,Medellin,Villa Hermosa,11:40:00,Casa,Moto (Conductor),-75.63960346,6.166752967,-75.54121145,6.240409492
5557,Medellin,Villa Hermosa,12:50:00,Medellin,La Candelaria,13:00:00,Alguien,Moto (Conductor),-75.54517511,6.255595747,-75.56492592,6.22582298
5558,Medellin,La Candelaria,13:01:00,Medellin,Villa Hermosa,13:15:00,Casa,Moto (Conductor),-75.57093757,6.258093024,-75.52979564,6.238751988
