,municipio_o,comuna_o,hora_o,municipio_d,comuna_d,hora_d,motivo_viaje,modo_tte,o_long,o_lat,d_long,d_lat
2229,Medellin,La Candelaria,12:30:00,Medellin,La Candelaria,12:45:00,Trabajo,Moto (Conductor),-75.5720549,6.230396511,-75.56109815,6.24848546
2230,Medellin,La Candelaria,15:30:00,Medellin,San Javier,16:00:00,Casa,Moto (Conductor),-75.56994768,6.238065193,-75.62021259,6.257437261
2231,Medellin,San Javier,17:00:00,Medellin,Castilla,17:20:00,Estudio,Moto (Conductor),-75.60557833,6.272886531,-75.5619126,6.306234756
2232,Medellin,Castilla,19:30:00,Medellin,San Javier,20:00:00,Casa,Moto (Conductor),-75.56444736,6.299873135,-75.61749918,6.262408963
2233,Medellin,Villa Hermosa,07:30:00,Medellin,La Candelaria,08:00:00,Trabajo,Moto (Conductor),-75.54355224,6.248576511,-75.57196942,6.250561876
2234,Medellin,La Candelaria,16:00:00,Medellin,Villa Hermosa,16:30:00,Casa,Moto (Conductor),-75.56019349,6.247547782,-75.54135745,6.242842783
2235,Medellin,San Javier,05:30:00,Medellin,Laureles-Estadio,05:50:00,Trabajo,Moto (Conductor),-75.61341197,6.260663833,-75.58769239,6.25416751
2236,Medellin,Laureles-Estadio,14:05:00,Medellin,San Javier,15:00:00,Casa,Moto (Conductor),-75.60527247,6.238735182,-75.61827374,6.269723024
2237,Medellin,San Javier,16:50:00,Medellin,Laureles-Estadio,17:00:00,Alguien,Moto (Conductor),-75.62684656,6.251467573,-75.5842033,6.241247197
2238,Medellin,Laureles-Estadio,19:10:00,Medellin,San Javier,19:30:00,Casa,Moto (Conductor),-75.59288098,6.239786431,-75.61609918,6.257295362
2239,Medellin,San Javier,06:10:00,Medellin,La America,06:25:00,Estudio,Moto (Acompa?帶nte),-75.60127139,6.272275996,-75.59955226,6.262262765
2240,Medellin,La America,12:15:00,Medellin,San Javier,12:40:00,Casa,Moto (Acompa?帶nte),-75.61461613,6.248558919,-75.63057827,6.254385851
2241,Medellin,San Javier,16:50:00,Medellin,Laureles-Estadio,17:00:00,Recreacion,Moto (Acompa?帶nte),-75.63094959,6.257706781,-75.59426639,6.242558029
2242,Medellin,Laureles-Estadio,19:10:00,Medellin,San Javier,19:30:00,Casa,Moto (Acompa?帶nte),-75.59027526,6.247465587,-75.61792841,6.253783852
2243,Medellin,Buenos Aires,06:41:00,Medellin,San Javier,06:55:00,Trabajo,Moto (Conductor),-75.54548777,6.229982477,-75.61792889,6.270086535
2244,Medellin,Manrique,05:50:00,Medellin,Manrique,06:00:00,Trabajo,Moto (Conductor),-75.53970181,6.282489004,-75.54856192,6.273287899
2245,Medellin,Manrique,14:00:00,Medellin,Manrique,14:10:00,Casa,Moto (Conductor),-75.54246021,6.270218138,-75.53928818,6.28459889
2246,Medellin,San Javier,15:50:00,Medellin,Robledo,16:15:00,Estudio,Moto (Conductor),-75.60597473,6.27350191,-75.58472049,6.271941787
2247,Medellin,San Javier,05:30:00,Medellin,Robledo,06:15:00,Trabajo,Moto (Conductor),-75.6176054,6.258752477,-75.5834183,6.266512474
2248,Medellin,Robledo,16:00:00,Medellin,San Javier,17:00:00,Casa,Moto (Conductor),-75.57325524,6.261744799,-75.61500693,6.265026604
2249,Medellin,San Javier,06:30:00,Medellin,La Candelaria,07:00:00,Trabajo,Moto (Acompa?帶nte),-75.61657912,6.243027676,-75.57290633,6.248657078
2250,Medellin,La Candelaria,18:30:00,Medellin,San Javier,19:00:00,Casa,Moto (Acompa?帶nte),-75.55661731,6.245993758,-75.62525767,6.251515453
2251,Medellin,Villa Hermosa,07:30:00,Medellin,Laureles-Estadio,08:00:00,Trabajo,Moto (Conductor),-75.53211894,6.233922164,-75.59141537,6.262325622
2252,Medellin,Laureles-Estadio,16:00:00,Medellin,La Candelaria,16:30:00,Estudio,Moto (Conductor),-75.58455304,6.25101079,-75.56447779,6.246228716
2253,Medellin,La Candelaria,20:00:00,Medellin,Villa Hermosa,20:15:00,Casa,Moto (Conductor),-75.5784215,6.243550893,-75.54556543,6.244870306
2254,Medellin,Villa Hermosa,06:10:00,Medellin,Guayabal,06:55:00,Trabajo,Moto (Conductor),-75.5382502,6.249438208,-75.5915404,6.201744661
2255,Medellin,Guayabal,17:00:00,Medellin,Villa Hermosa,17:50:00,Casa,Moto (Conductor),-75.58128512,6.198165071,-75.53007087,6.242014845
2256,Medellin,El Poblado,17:00:00,Medellin,Villa Hermosa,17:30:00,Casa,Moto (Conductor),-75.5615979,6.193587525,-75.54569617,6.260986283
2257,Medellin,Villa Hermosa,07:30:00,Medellin,El Poblado,08:00:00,Trabajo,Moto (Conductor),-75.52633617,6.237666009,-75.55636031,6.180616188
2258,Medellin,El Poblado,17:00:00,Medellin,Villa Hermosa,17:30:00,Casa,Moto (Conductor),-75.56032076,6.187625918,-75.54902252,6.256762732
2259,Medellin,Villa Hermosa,06:00:00,Medellin,Villa Hermosa,06:30:00,Trabajo,Moto (Acompa?帶nte),-75.53284578,6.236398222,-75.52707988,6.236280894
